customer_id,cluster,Churn_Flag,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Ct_Chng_Q4_Q1,Total_Trans_Ct
8701,3,0,46,2,32,1,2,2,2000.0,1739,261.0,0.821,7694,0.7,85
8702,0,0,41,3,28,2,2,0,34516.0,2098,32418.0,0.746,6932,0.526,87
8703,3,0,42,0,28,1,1,1,8798.0,1509,7289.0,0.845,8020,0.721,74
8704,3,0,50,2,40,1,2,3,24670.0,1623,23047.0,0.791,7772,0.652,76
8705,3,0,51,2,40,1,2,3,23453.0,0,23453.0,0.727,7555,0.574,96
8706,0,0,44,3,36,1,2,2,34516.0,1106,33410.0,0.776,7936,0.767,76
8707,3,0,49,4,36,1,2,2,6139.0,1585,4554.0,0.713,7906,0.633,80
8708,3,0,51,2,36,2,2,1,14800.0,1020,13780.0,0.896,8796,0.593,94
8709,3,0,53,5,41,2,1,3,9815.0,1699,8116.0,0.62,7962,0.561,89
8710,3,0,49,4,29,1,3,2,3919.0,2278,1641.0,0.672,7685,0.518,85
8711,3,0,59,1,36,1,5,2,12265.0,1412,10853.0,0.643,7470,0.783,82
8712,1,0,47,2,42,2,3,1,3256.0,2035,1221.0,0.655,7075,0.648,89
8713,3,0,50,3,35,1,2,1,19000.0,2389,16611.0,0.81,7664,0.721,74
8714,0,0,44,4,36,2,2,1,34516.0,1635,32881.0,0.768,7219,0.564,86
8715,3,0,48,4,37,2,1,1,13197.0,0,13197.0,0.681,8424,0.787,84
8716,0,1,47,3,39,5,3,2,22599.0,0,22599.0,1.039,4739,0.486,55
8717,3,0,43,4,31,1,1,2,23457.0,2517,20940.0,0.676,7370,0.627,96
8718,1,0,40,2,26,1,3,1,5238.0,2077,3161.0,0.656,7321,0.659,73
8719,3,0,41,4,33,1,1,3,31560.0,1298,30262.0,0.681,7641,0.632,93
8720,3,0,46,3,36,2,2,3,6218.0,2517,3701.0,0.716,7689,0.68,84
8721,3,0,47,2,42,1,2,2,34516.0,2019,32497.0,0.706,7774,0.583,95
8722,3,0,44,0,36,1,1,1,29572.0,1584,27988.0,0.738,7566,0.6,88
8723,3,0,52,2,40,2,1,3,2743.0,1705,1038.0,0.605,6993,0.54,97
8724,1,0,39,3,31,2,2,3,2844.0,2065,779.0,0.638,7345,0.738,73
8725,3,0,53,2,49,1,2,3,9678.0,1710,7968.0,0.745,7682,0.579,90
8726,3,0,49,0,36,1,2,1,26882.0,1673,25209.0,0.691,7409,0.534,89
8727,1,0,52,2,40,2,2,1,5207.0,1121,4086.0,0.578,7153,0.647,84
8728,3,0,46,4,36,2,2,3,15034.0,1356,13678.0,0.754,7737,0.75,84
8729,3,0,44,2,36,1,1,2,3107.0,1995,1112.0,0.668,7535,0.673,87
8730,3,0,52,2,39,2,1,1,12214.0,2379,9835.0,0.769,8426,0.544,105
8731,3,0,52,4,45,2,2,3,23070.0,1701,21369.0,0.846,8070,0.688,81
8732,1,0,50,2,40,1,2,2,2167.0,988,1179.0,0.619,7199,0.729,83
8733,0,0,55,3,49,2,1,3,34516.0,810,33706.0,0.787,7917,0.667,95
8734,3,0,45,5,38,1,2,3,6895.0,2314,4581.0,0.84,8778,0.604,85
8735,0,1,44,2,38,1,2,1,25894.0,2517,23377.0,1.046,4847,0.815,49
8736,1,1,46,3,36,4,2,3,3138.0,986,2152.0,1.002,4724,0.806,56
8737,3,0,49,1,38,2,2,3,12055.0,1858,10197.0,0.645,7222,0.5,93
8738,3,0,53,2,38,2,3,3,16592.0,1435,15157.0,0.76,7642,0.648,89
8739,3,0,60,1,48,1,2,1,34516.0,1542,32974.0,0.603,7443,0.556,98
8740,0,0,47,3,38,2,1,2,33184.0,855,32329.0,0.728,7190,0.525,93
8741,3,0,54,2,41,2,1,3,10753.0,1845,8908.0,0.689,7302,0.702,80
8742,3,0,39,2,29,1,1,3,9959.0,1501,8458.0,0.822,8505,0.536,86
8743,1,0,46,3,35,6,5,1,2069.0,1101,968.0,0.741,7307,0.745,82
8744,1,0,43,3,34,4,2,2,11362.0,1871,9491.0,0.859,7849,0.63,88
8745,0,0,53,4,36,3,3,2,34516.0,1337,33179.0,0.704,7919,0.635,85
8746,3,0,44,3,32,2,1,1,20001.0,0,20001.0,0.742,8094,0.6,96
8747,3,0,48,2,42,2,3,2,8786.0,1559,7227.0,0.909,8575,0.736,92
8748,3,0,41,3,28,1,3,3,7142.0,1917,5225.0,0.727,7892,0.729,83
8749,2,1,45,4,36,1,3,3,4477.0,2517,1960.0,1.022,4996,0.486,55
8750,3,0,41,3,30,1,2,3,5357.0,1272,4085.0,0.708,7730,0.54,97
8751,0,0,51,1,38,2,3,2,34516.0,0,34516.0,0.678,7686,0.618,89
8752,1,1,44,4,36,5,3,2,2367.0,1606,761.0,0.956,4506,0.639,59
8753,3,0,39,2,29,2,2,3,23402.0,958,22444.0,0.646,7570,0.633,98
8754,3,0,40,3,36,1,1,3,4587.0,1771,2816.0,0.647,7479,0.694,83
8755,3,0,41,3,36,2,3,2,6565.0,1130,5435.0,0.823,7729,0.644,97
8756,2,1,46,4,27,1,2,3,6030.0,0,6030.0,1.031,4983,0.442,62
8757,2,1,50,4,41,4,3,3,6982.0,0,6982.0,1.018,4830,0.724,50
8758,3,0,50,3,36,2,3,3,5128.0,0,5128.0,0.704,7588,0.581,98
8759,2,1,48,3,28,2,2,1,9405.0,0,9405.0,1.033,4801,0.382,47
8760,0,0,49,2,39,1,1,2,34516.0,1118,33398.0,0.671,7734,0.609,74
8761,3,0,49,2,40,2,4,1,14646.0,1448,13198.0,0.895,8160,0.586,92
8762,3,0,41,5,37,1,3,2,12578.0,2517,10061.0,0.875,8362,0.64,82
8763,3,0,36,4,16,1,2,2,4370.0,1222,3148.0,0.648,7223,0.552,90
8764,3,0,52,1,42,1,3,1,3416.0,1970,1446.0,0.804,8254,0.596,75
8765,3,0,42,4,33,1,2,1,6224.0,0,6224.0,0.63,7612,0.783,82
8766,3,0,49,2,38,2,3,2,10741.0,2517,8224.0,1.087,8352,0.821,71
8767,0,1,41,2,36,2,3,3,34516.0,687,33829.0,1.015,4822,0.295,57
8768,0,0,50,1,45,2,2,0,34516.0,1514,33002.0,0.736,7333,1.0,72
8769,2,1,53,4,43,1,3,2,6058.0,0,6058.0,0.997,4754,0.463,60
8770,1,0,49,4,39,2,3,2,8561.0,915,7646.0,0.637,7341,0.491,79
8771,2,1,46,3,34,4,3,3,9959.0,0,9959.0,1.049,4859,0.524,64
8772,3,0,51,5,36,1,1,1,7645.0,2076,5569.0,0.759,7710,0.875,75
8773,1,0,51,3,42,2,4,1,1922.0,1124,798.0,0.766,8049,0.434,76
8774,1,0,51,2,33,2,1,3,5625.0,1640,3985.0,0.893,7890,0.875,75
8775,1,0,54,2,36,1,3,3,2274.0,708,1566.0,0.677,7735,0.682,74
8776,3,0,46,5,31,1,2,2,34516.0,1802,32714.0,0.871,7936,0.485,101
8777,1,1,43,3,36,6,2,2,9422.0,2108,7314.0,0.891,4633,0.611,58
8778,3,0,48,3,37,2,1,3,7469.0,2474,4995.0,0.674,8213,0.623,86
8779,3,0,43,3,36,2,2,2,3849.0,1281,2568.0,0.777,7930,0.607,90
8780,0,1,41,3,32,2,2,1,34516.0,0,34516.0,0.965,4734,0.541,57
8781,1,0,49,3,45,2,1,1,4778.0,1351,3427.0,0.785,7590,0.682,74
8782,3,0,51,3,39,1,1,2,34516.0,1873,32643.0,0.629,7703,0.677,104
8783,3,0,47,5,42,2,2,3,5168.0,2265,2903.0,0.715,8211,0.818,80
8784,1,1,53,2,46,6,1,2,3199.0,0,3199.0,1.047,4805,0.639,59
8785,3,0,55,2,42,2,3,2,21046.0,1631,19415.0,0.731,7653,0.638,95
8786,0,0,51,1,39,2,3,2,34516.0,2452,32064.0,0.707,7111,0.608,82
8787,3,0,40,1,36,1,2,2,6540.0,0,6540.0,0.723,7919,0.6,88
8788,2,1,60,2,54,1,6,2,8141.0,1811,6330.0,1.043,5043,0.432,53
8789,0,0,40,5,24,2,1,2,33441.0,686,32755.0,0.761,8452,0.509,83
8790,3,0,46,5,36,2,3,1,5496.0,1816,3680.0,0.678,7985,0.603,93
8791,1,0,42,3,33,2,3,1,3794.0,1544,2250.0,0.72,7872,0.538,80
8792,3,0,46,2,36,1,1,1,5785.0,2130,3655.0,0.813,7950,0.593,86
8793,3,0,51,0,39,1,3,2,19387.0,810,18577.0,0.746,7604,0.642,87
8794,3,0,43,4,28,2,2,1,2838.0,1934,904.0,0.873,8644,0.554,87
8795,3,0,41,3,31,2,2,2,4086.0,1974,2112.0,0.775,7932,0.642,87
8796,0,0,47,3,38,1,3,2,31987.0,0,31987.0,0.814,7926,0.537,83
8797,1,1,43,4,25,1,2,2,9043.0,1974,7069.0,1.027,4638,0.655,48
8798,3,0,47,3,40,1,2,2,11128.0,2517,8611.0,0.8,8526,0.661,93
8799,1,0,51,2,41,1,3,3,3062.0,2058,1004.0,0.622,7289,0.705,75
8800,3,0,44,4,31,2,2,3,23981.0,2135,21846.0,0.749,7885,0.564,86
8801,0,0,44,1,29,2,1,3,34516.0,942,33574.0,0.75,7665,0.593,86
8802,3,0,39,0,26,1,1,1,22054.0,1146,20908.0,0.842,8055,0.673,82
8803,3,0,53,2,35,1,2,3,2199.0,693,1506.0,0.654,7342,0.483,86
8804,3,0,45,3,33,2,3,3,9303.0,1580,7723.0,0.877,7825,0.45,87
8805,0,0,47,3,38,2,4,3,34516.0,1342,33174.0,0.69,7283,0.648,89
8806,3,0,40,2,32,1,3,2,7566.0,1618,5948.0,0.72,7570,0.544,88
8807,3,0,50,3,34,2,3,3,11343.0,0,11343.0,0.709,8027,0.679,94
8808,3,0,47,2,35,2,1,1,15155.0,1287,13868.0,0.868,7724,0.58,79
8809,3,0,55,2,46,2,1,1,10795.0,0,10795.0,0.855,7855,0.528,81
8810,3,0,44,2,36,2,1,0,6633.0,1322,5311.0,0.698,8396,0.738,106
8811,3,0,54,1,48,1,1,2,8572.0,2128,6444.0,0.821,7850,0.516,94
8812,0,0,40,4,36,2,1,1,34516.0,2330,32186.0,0.693,7635,0.667,75
8813,0,0,50,2,42,2,3,3,34516.0,2517,31999.0,0.759,8186,0.635,85
8814,2,1,49,3,42,2,4,2,14895.0,0,14895.0,1.043,5147,0.559,53
8815,3,0,49,4,36,1,1,3,2636.0,1257,1379.0,0.661,7136,0.608,82
8816,3,0,39,1,31,1,3,1,9511.0,2220,7291.0,0.712,7041,0.532,95
8817,1,1,43,2,30,1,2,2,10896.0,2517,8379.0,1.028,4935,0.487,58
8818,3,0,43,0,35,1,1,0,8401.0,1085,7316.0,0.696,7697,0.508,98
8819,3,0,45,3,36,2,3,2,12406.0,1980,10426.0,0.791,8113,0.5,90
8820,2,1,47,4,36,4,3,3,6769.0,274,6495.0,0.998,4885,0.35,54
8821,1,0,45,4,36,2,1,1,2737.0,0,2737.0,0.71,7587,0.569,80
8822,0,0,34,2,16,2,2,1,32292.0,1731,30561.0,0.751,7564,0.81,76
8823,0,0,52,2,43,1,2,2,34516.0,1588,32928.0,0.745,7512,0.688,81
8824,3,0,33,1,24,2,3,2,15987.0,1992,13995.0,0.739,8302,0.841,81
8825,0,1,43,2,33,1,3,2,34516.0,1085,33431.0,1.047,4805,0.588,54
8826,3,0,42,5,27,1,3,1,2437.0,1718,719.0,0.608,8028,0.54,77
8827,1,0,49,3,36,2,3,1,4557.0,985,3572.0,0.592,7333,0.596,91
8828,3,0,55,3,36,1,3,3,10949.0,829,10120.0,0.749,7685,0.596,91
8829,3,0,39,1,30,1,2,3,10398.0,1630,8768.0,0.755,7702,0.688,81
8830,3,0,40,3,28,2,1,2,22361.0,1873,20488.0,0.701,7586,0.567,94
8831,3,0,46,2,34,1,3,2,3841.0,1411,2430.0,0.785,8444,0.688,81
8832,0,0,46,3,32,2,1,3,34516.0,1954,32562.0,0.755,7594,0.725,69
8833,0,1,58,1,45,1,3,2,34516.0,0,34516.0,0.964,4864,0.548,48
8834,3,0,44,3,26,1,3,1,10877.0,1802,9075.0,0.706,7974,0.731,90
8835,3,0,42,3,26,2,1,2,5848.0,1481,4367.0,0.711,8417,0.462,95
8836,3,0,50,2,32,1,2,1,11552.0,1970,9582.0,0.705,7180,0.548,96
8837,3,0,46,2,39,2,2,3,11901.0,2517,9384.0,0.781,7998,0.608,82
8838,1,0,37,3,19,1,2,2,2273.0,0,2273.0,0.828,7899,0.646,79
8839,3,0,57,3,36,2,2,1,3082.0,2507,575.0,0.687,7787,0.508,89
8840,3,0,52,2,41,1,2,2,9298.0,1898,7400.0,0.655,8427,0.776,87
8841,3,0,62,0,53,1,2,3,4136.0,0,4136.0,0.64,7739,0.59,97
8842,3,0,45,5,25,1,5,1,12399.0,1461,10938.0,0.645,7855,0.414,82
8843,3,0,57,1,45,1,6,1,15030.0,1395,13635.0,0.625,7603,0.588,81
8844,3,0,44,3,40,1,1,3,6441.0,2151,4290.0,0.64,7123,0.492,94
8845,3,0,42,4,36,1,4,2,7469.0,837,6632.0,0.828,8281,0.739,80
8846,3,0,40,2,36,2,2,3,3569.0,1054,2515.0,0.775,7963,0.574,85
8847,3,0,47,3,43,1,3,3,2781.0,1950,831.0,0.98,9331,0.5,93
8848,0,0,51,1,31,2,5,2,34516.0,1991,32525.0,0.718,7520,0.681,79
8849,3,0,45,3,33,1,2,3,4174.0,2507,1667.0,0.832,7905,0.755,86
8850,3,0,50,2,43,2,2,1,23223.0,628,22595.0,0.837,7358,0.642,87
8851,3,0,46,3,27,1,2,2,6954.0,1502,5452.0,0.624,7510,0.648,89
8852,3,0,47,1,36,2,3,3,7136.0,2345,4791.0,0.699,7729,0.654,86
8853,3,0,43,4,38,1,1,1,1820.0,0,1820.0,0.708,7714,0.596,91
8854,3,0,52,1,36,2,2,3,2937.0,1633,1304.0,0.857,8235,0.522,102
8855,3,0,46,3,36,1,3,2,6636.0,2399,4237.0,0.681,7023,0.654,86
8856,0,0,41,2,31,2,3,3,31497.0,2192,29305.0,0.868,7685,0.533,92
8857,0,1,52,1,34,2,3,1,34516.0,0,34516.0,1.038,4863,0.474,56
8858,1,0,52,1,35,1,3,3,1959.0,1022,937.0,0.78,7847,0.857,65
8859,0,1,51,3,37,6,2,2,34516.0,989,33527.0,1.021,4810,0.341,55
8860,3,0,49,5,42,2,1,3,7801.0,2018,5783.0,0.684,7561,0.685,91
8861,3,0,55,3,44,2,2,3,6455.0,1837,4618.0,0.717,8001,0.707,99
8862,3,0,46,1,37,1,2,2,11343.0,1175,10168.0,0.699,8313,0.672,107
8863,0,1,43,3,31,2,3,4,23981.0,593,23388.0,0.987,4758,0.512,65
8864,2,1,46,4,33,5,3,5,2879.0,0,2879.0,1.031,4684,0.556,56
8865,3,0,49,4,40,2,3,2,7667.0,2191,5476.0,0.682,7886,0.679,94
8866,0,0,41,2,24,2,2,1,34516.0,1022,33494.0,0.743,8202,0.913,88
8867,3,0,37,2,36,1,2,3,6713.0,1590,5123.0,0.847,7946,0.667,85
8868,3,0,51,2,40,1,3,1,10984.0,1429,9555.0,0.751,7850,0.635,85
8869,0,0,50,1,39,2,3,2,34516.0,2517,31999.0,0.778,8087,0.509,86
8870,3,0,57,2,36,1,1,3,23058.0,1534,21524.0,0.701,7009,0.708,82
8871,3,0,40,4,36,2,2,2,17606.0,1377,16229.0,0.861,8104,0.627,83
8872,0,0,52,0,47,2,1,1,34516.0,1464,33052.0,0.689,7690,0.673,87
8873,3,0,45,3,36,2,2,2,18000.0,1829,16171.0,0.675,7149,0.623,86
8874,3,0,48,2,41,2,2,2,5550.0,2517,3033.0,0.767,6984,0.545,85
8875,1,0,39,3,33,2,1,2,1621.0,0,1621.0,0.779,7400,0.686,86
8876,3,0,49,4,36,1,1,2,3244.0,0,3244.0,0.765,7495,0.54,97
8877,3,0,45,2,27,2,2,3,5800.0,1434,4366.0,0.715,8202,0.679,89
8878,1,0,43,1,38,2,2,1,2550.0,1421,1129.0,0.819,8063,0.714,72
8879,0,0,45,3,31,2,1,3,34516.0,1509,33007.0,0.728,7167,0.625,91
8880,2,1,38,1,30,5,3,3,10874.0,2415,8459.0,0.933,4619,0.372,59
8881,2,1,54,2,47,2,2,2,13769.0,0,13769.0,1.058,4738,0.395,53
8882,0,1,39,2,23,5,2,3,17894.0,304,17590.0,0.965,4691,0.465,63
8883,3,0,49,5,38,1,2,2,15016.0,2016,13000.0,0.709,7685,0.527,84
8884,3,0,45,4,38,1,1,3,9036.0,0,9036.0,0.753,8356,0.681,79
8885,3,0,54,1,36,1,2,3,12813.0,1998,10815.0,0.837,7803,0.688,81
8886,3,0,40,3,29,1,1,1,4660.0,1844,2816.0,1.018,8571,0.647,84
8887,0,0,49,5,35,1,2,2,34516.0,1064,33452.0,0.796,8095,0.62,81
8888,2,1,48,1,38,4,2,2,13174.0,0,13174.0,0.955,4890,0.485,49
8889,3,0,43,1,36,1,1,2,11210.0,1079,10131.0,0.651,7206,0.536,86
8890,0,0,42,3,36,1,2,3,31639.0,2446,29193.0,0.632,7119,0.564,86
8891,3,0,49,4,36,1,1,1,34516.0,1634,32882.0,0.768,7788,0.469,94
8892,0,0,43,4,36,1,1,3,34516.0,1742,32774.0,0.661,7360,0.745,82
8893,3,0,44,5,34,2,1,3,2490.0,1235,1255.0,0.823,8065,0.76,88
8894,3,0,45,3,34,1,2,3,26438.0,1655,24783.0,0.92,8029,0.723,81
8895,3,0,38,1,29,2,3,3,7504.0,1134,6370.0,0.67,7525,0.449,100
8896,0,0,44,1,33,2,2,3,34516.0,1058,33458.0,0.734,7412,0.585,84
8897,0,0,45,4,34,2,2,1,34516.0,1488,33028.0,0.732,7281,0.532,95
8898,3,0,51,2,32,1,3,2,15048.0,2517,12531.0,0.666,7592,0.524,96
8899,3,0,41,3,29,2,2,1,9357.0,1942,7415.0,0.8,7971,0.787,84
8900,1,0,51,1,45,2,3,3,11548.0,0,11548.0,0.611,7781,0.895,72
8901,3,0,56,2,39,1,2,3,8767.0,1684,7083.0,0.786,8066,0.549,79
8902,3,0,42,4,33,1,3,1,5306.0,2410,2896.0,0.738,7437,0.709,94
8903,2,1,52,2,41,2,3,3,3608.0,2517,1091.0,1.057,4907,0.559,53
8904,3,0,49,1,37,2,3,1,15987.0,2065,13922.0,0.705,7395,0.562,100
8905,0,1,50,2,42,2,1,2,31782.0,0,31782.0,1.056,4800,0.395,53
8906,3,0,42,2,32,1,1,1,34516.0,1440,33076.0,0.676,7168,0.571,88
8907,3,0,45,0,36,1,1,3,19107.0,933,18174.0,0.88,8987,0.561,89
8908,0,0,50,4,45,2,1,3,34516.0,1466,33050.0,0.693,7223,0.611,87
8909,3,0,41,4,36,1,2,2,21751.0,1573,20178.0,0.878,8332,0.569,102
8910,3,0,44,3,32,1,2,1,7926.0,1051,6875.0,0.729,7677,0.554,87
8911,0,1,51,4,46,2,3,3,34516.0,1279,33237.0,1.02,4615,0.581,49
8912,3,0,48,4,36,1,2,3,27984.0,1793,26191.0,0.754,8147,0.588,81
8913,3,0,40,3,30,2,3,2,24499.0,2517,21982.0,0.777,7667,0.527,84
8914,3,0,49,0,39,2,1,3,2221.0,1291,930.0,0.785,8618,0.815,98
8915,1,0,43,2,35,2,2,2,5858.0,961,4897.0,0.657,7916,0.708,82
8916,3,0,51,1,37,1,3,2,27318.0,2416,24902.0,0.917,7481,0.548,96
8917,3,0,44,3,36,1,3,2,9766.0,1575,8191.0,0.661,7605,0.603,101
8918,3,0,59,1,36,2,2,2,26692.0,2517,24175.0,0.796,8780,0.654,86
8919,0,0,49,2,45,2,3,1,34516.0,913,33603.0,0.698,7711,0.86,80
8920,3,0,38,3,26,2,2,1,14938.0,0,14938.0,0.626,7385,0.429,90
8921,3,0,52,2,41,2,5,1,33256.0,928,32328.0,0.694,7796,0.59,97
8922,0,0,49,4,36,2,2,2,34516.0,0,34516.0,0.622,7962,0.435,99
8923,3,0,47,2,35,1,6,3,5791.0,1957,3834.0,0.654,7823,0.722,93
8924,1,0,51,2,36,2,1,2,2319.0,1347,972.0,0.722,7558,0.491,85
8925,3,0,46,1,36,2,3,2,17698.0,1769,15929.0,0.623,8056,0.583,95
8926,3,0,52,4,41,1,1,2,34516.0,1701,32815.0,0.715,7707,0.5,99
8927,3,0,57,2,36,1,2,3,6482.0,1686,4796.0,0.753,7544,0.629,101
8928,2,1,40,4,30,4,3,6,18975.0,0,18975.0,1.028,4803,0.548,65
8929,0,0,44,3,34,2,3,3,34516.0,1652,32864.0,0.865,8450,0.579,90
8930,3,0,47,3,36,2,2,2,2479.0,1748,731.0,0.831,8042,0.545,85
8931,3,0,41,3,36,1,1,1,4941.0,1040,3901.0,0.765,7631,0.596,91
8932,3,0,42,1,36,1,1,2,34516.0,2276,32240.0,0.767,7485,0.552,90
8933,3,0,44,4,33,1,2,1,8230.0,1333,6897.0,0.692,7736,0.68,84
8934,3,0,44,0,34,2,1,2,22226.0,1864,20362.0,0.864,8753,0.702,97
8935,3,0,47,2,29,2,3,2,28852.0,1974,26878.0,0.713,7432,0.607,90
8936,2,1,36,1,36,2,3,3,6893.0,1462,5431.0,1.031,4782,0.351,50
8937,3,0,45,2,35,1,2,3,7653.0,1693,5960.0,0.683,7508,0.576,93
8938,3,0,50,1,31,1,2,2,26840.0,769,26071.0,0.609,7969,0.661,93
8939,3,0,41,3,32,1,2,1,4549.0,2109,2440.0,0.953,8642,0.7,85
8940,0,1,55,2,46,5,3,2,16828.0,2517,14311.0,1.059,4939,0.465,63
8941,3,0,45,2,31,2,2,1,6530.0,1425,5105.0,0.716,8904,0.656,101
8942,3,0,40,4,28,2,1,2,11642.0,1501,10141.0,0.935,9137,0.586,92
8943,3,0,43,3,34,2,2,2,5390.0,1324,4066.0,0.611,7739,0.472,106
8944,3,0,49,3,43,2,1,1,7037.0,0,7037.0,0.752,7678,0.691,93
8945,3,0,47,3,34,2,1,2,8390.0,0,8390.0,0.8,8316,0.704,92
8946,3,0,49,3,45,1,1,1,2122.0,1101,1021.0,0.711,7404,0.515,103
8947,3,0,43,4,35,1,1,1,3442.0,2517,925.0,0.62,7801,0.644,74
8948,3,0,44,3,36,2,3,3,6680.0,1839,4841.0,0.617,7632,0.532,95
8949,3,0,42,2,36,2,2,3,34516.0,1066,33450.0,0.846,8657,0.75,98
8950,3,0,44,2,32,2,2,3,7244.0,2031,5213.0,0.724,7925,0.5,90
8951,0,0,52,2,37,1,3,1,34516.0,1369,33147.0,0.764,7745,0.64,82
8952,1,1,42,2,27,2,2,2,2476.0,2250,226.0,0.969,4659,0.6,48
8953,3,0,40,1,30,1,1,3,2019.0,803,1216.0,0.882,8426,0.478,102
8954,3,0,54,2,36,1,2,1,8758.0,1511,7247.0,0.674,7680,0.508,89
8955,3,0,62,0,56,1,3,3,6103.0,2517,3586.0,0.74,8080,0.704,92
8956,3,0,52,3,36,2,1,2,2166.0,1458,708.0,0.712,8215,0.535,109
8957,3,0,50,2,40,2,1,1,3449.0,1634,1815.0,0.776,8300,0.469,94
8958,3,0,51,4,36,2,3,2,2984.0,2512,472.0,0.861,8296,0.685,91
8959,2,1,54,3,48,1,5,2,13432.0,0,13432.0,0.918,4909,0.316,50
8960,3,0,39,1,36,2,1,3,10830.0,2184,8646.0,0.907,8814,0.725,88
8961,2,1,50,1,38,2,3,4,2673.0,0,2673.0,1.043,4929,0.459,54
8962,0,0,46,2,40,1,2,2,34516.0,1649,32867.0,0.741,7552,0.611,87
8963,3,0,45,5,32,1,2,1,20633.0,1989,18644.0,0.67,7570,0.655,91
8964,3,0,61,1,54,1,1,3,9070.0,2097,6973.0,0.801,8440,0.7,102
8965,3,0,51,3,44,2,2,3,11954.0,0,11954.0,0.779,7345,0.55,93
8966,0,0,50,1,45,2,1,3,34516.0,925,33591.0,0.771,7755,0.68,84
8967,2,1,48,2,40,4,3,3,4479.0,0,4479.0,0.89,4520,0.37,63
8968,3,0,50,1,35,2,1,3,3968.0,2264,1704.0,1.098,12535,0.815,118
8969,3,0,58,2,44,1,2,2,2599.0,1407,1192.0,0.727,8061,0.531,98
8970,3,0,46,2,37,1,3,1,10074.0,1223,8851.0,0.955,8256,0.623,99
8971,3,0,46,3,42,2,2,1,10901.0,1874,9027.0,0.608,7498,0.5,90
8972,3,0,42,5,30,2,3,3,8325.0,0,8325.0,0.823,8198,0.915,90
8973,0,0,38,3,36,2,2,3,34516.0,2008,32508.0,0.858,8872,0.593,86
8974,0,0,40,3,26,1,2,1,34516.0,2088,32428.0,0.627,6453,0.589,89
8975,3,0,43,5,36,1,1,3,7196.0,696,6500.0,0.839,8689,0.898,93
8976,3,0,48,4,36,1,6,1,34516.0,0,34516.0,0.72,7396,0.562,100
8977,3,0,38,2,22,2,1,3,34516.0,1595,32921.0,0.824,8871,0.764,97
8978,3,0,46,5,42,1,1,3,32926.0,1540,31386.0,0.862,8231,0.556,98
8979,3,0,44,4,40,1,1,2,18072.0,1378,16694.0,0.73,8199,0.75,98
8980,3,0,50,2,38,2,3,1,24533.0,1813,22720.0,0.745,8436,0.878,77
8981,3,0,39,1,32,1,1,3,4874.0,2317,2557.0,0.854,7776,0.782,98
8982,3,0,50,3,42,1,2,3,12889.0,1822,11067.0,0.88,8272,0.837,79
8983,3,0,41,5,31,2,3,1,7531.0,1692,5839.0,0.771,7768,0.878,92
8984,3,0,49,4,37,2,6,1,1838.0,1155,683.0,0.742,7688,0.409,93
8985,3,0,42,3,36,1,1,2,30117.0,2129,27988.0,0.769,7930,0.542,91
8986,3,0,46,2,35,1,1,1,5131.0,1484,3647.0,0.75,7432,0.559,92
8987,0,0,44,3,36,2,3,3,34516.0,2517,31999.0,0.703,7640,0.582,87
8988,3,0,53,3,45,2,1,2,24262.0,1984,22278.0,0.805,8241,0.75,105
8989,3,0,51,0,33,1,3,1,34516.0,1228,33288.0,0.747,7854,0.648,89
8990,2,1,38,2,32,2,2,6,7385.0,1817,5568.0,1.029,5070,0.389,50
8991,3,0,50,1,37,2,2,2,20708.0,1357,19351.0,0.852,8503,0.571,88
8992,1,1,47,3,36,4,3,1,14057.0,1381,12676.0,1.039,4729,0.742,54
8993,3,0,38,4,36,2,1,2,34516.0,1132,33384.0,0.84,9389,0.797,106
8994,3,0,45,3,36,2,5,1,17072.0,1519,15553.0,0.831,8591,0.707,99
8995,3,0,52,2,46,2,3,3,25737.0,1168,24569.0,0.718,7722,0.469,94
8996,3,0,44,1,33,1,3,1,2211.0,768,1443.0,0.745,7527,0.66,88
8997,3,0,35,4,26,2,1,2,16950.0,0,16950.0,0.625,7821,0.672,97
8998,3,0,44,3,24,1,1,3,15043.0,0,15043.0,0.649,7234,0.694,83
8999,0,1,40,3,30,2,2,2,29338.0,159,29179.0,1.017,4983,0.379,40
9000,3,0,57,4,52,2,3,2,25808.0,0,25808.0,0.712,7794,0.843,94
9001,3,0,43,2,30,1,3,2,2248.0,1853,395.0,0.666,7739,0.906,101
9002,3,0,45,4,27,2,2,1,3670.0,1684,1986.0,0.675,8608,0.515,100
9003,3,0,44,3,17,1,2,3,8861.0,1149,7712.0,0.718,8387,0.759,102
9004,3,0,47,3,42,1,3,1,34516.0,1161,33355.0,0.74,8212,0.695,100
9005,3,0,50,2,36,1,3,1,8014.0,1250,6764.0,0.667,6950,0.585,84
9006,3,0,44,4,39,1,1,1,2771.0,1779,992.0,0.841,8268,0.698,73
9007,3,0,51,2,36,1,1,2,34516.0,1702,32814.0,0.705,8652,0.849,98
9008,1,1,45,3,40,1,4,2,8383.0,0,8383.0,1.036,5460,0.853,63
9009,3,0,44,2,30,1,3,3,15365.0,630,14735.0,0.807,7890,0.685,91
